24e258e9-9349-4df2-9783-74c86750243b;Brigada Techero No 1;7;c5936bb1-307a-4701-be8d-a731f93e6541
200599a7-14f5-4889-b41d-9208db22dc63;Brigada de Pintura e Insulación No 1;7;c5936bb1-307a-4701-be8d-a731f93e6541
97104b97-5353-4df9-bc94-94da228303d2;Obra No 2 Construcción y Montaje Dirección de Obra;7;6d28347c-a092-4baa-9dd8-6ea52656aef4
af3d62e9-2478-4b57-93f1-1d759db7e72c;Brigada Construcción Civil No 2;7;97104b97-5353-4df9-bc94-94da228303d2
e35c63ea-b857-437d-8482-b350318a20af;Brigada de Techero No 2;7;97104b97-5353-4df9-bc94-94da228303d2
1bd29cec-5cb2-468e-a797-f00785f58bc4;Brigada de Pintura No 2;7;97104b97-5353-4df9-bc94-94da228303d2
67950a12-2181-49e6-84d7-2ebd94816f02;Obra No 3 Construcción y Montaje Dirección de Obra;7;6d28347c-a092-4baa-9dd8-6ea52656aef4
9509a6fb-bab2-47cf-b88b-d3cb6e78f028;Brigada Construcción Civil No 3;7;67950a12-2181-49e6-84d7-2ebd94816f02
ed4458e5-35d1-44d3-a7f0-12b7a82edd46;Brigada Montaje No 1 ;7;97104b97-5353-4df9-bc94-94da228303d2
4d776ea7-d7ab-4a25-872a-188ecc768e3d;Brigada Montaje No 2 ;7;97104b97-5353-4df9-bc94-94da228303d2
bc083744-1f37-4aca-8ef8-5469d93d26f8;Brigada Montaje No 3 ;7;97104b97-5353-4df9-bc94-94da228303d2
bed802c9-8212-40d5-ac29-8df5c449181e;Brigada Montaje No 4 ;7;97104b97-5353-4df9-bc94-94da228303d2
bf71ab4f-3d6d-42cb-8a4d-8c6a0790abfe;Brigada Montaje No 5 ;7;97104b97-5353-4df9-bc94-94da228303d2
23e05d2a-dcdd-46e1-a629-be587da8a137;Brigada Montaje No 1  ;7;67950a12-2181-49e6-84d7-2ebd94816f02
877ef8ac-3ec4-4f69-9c55-73f210222aa9;Brigada Montaje No 2  ;7;67950a12-2181-49e6-84d7-2ebd94816f02
fd04240c-59bb-43fa-bc08-8bdc4aa18347;Brigada Montaje No 3  ;7;67950a12-2181-49e6-84d7-2ebd94816f02
8214e078-26b8-4139-b8ae-c455474676f3;Brigada Montaje No 4  ;7;67950a12-2181-49e6-84d7-2ebd94816f02
